id,req_id,category,formalized_text,feature_group,original_text,assumptions,constraints,dependencies,detail_analysis,priority,validation_criteria
116,REQ-1-048,Functional,"The audit trail must specifically log all file state change events related to the 'working copy' feature. The events to be logged are 'Working Copy Created', 'Working Copy Modifications Saved', and 'Working Copy Discarded'. Each log entry must include the ID of the user who performed the action and a precise timestamp.",DICOM Management and Printing System - Core,"The audit trail shall also log file state change events, including 'Working Copy Created', 'Working Copy Modifications Saved', and 'Working Copy Discarded', with the user's ID and a timestamp.",,,,FALSE,high,
117,REQ-1-049,Functional,"All user account management actions performed by an Administrator must be recorded in the audit trail. This includes the creation of new users, deletion of users, changes to a user's assigned role, and password resets.",DICOM Management and Printing System - Core,"The audit trail shall log all user account management events, including user creation, deletion, role changes, and password resets, initiated by an administrator.",,,,FALSE,high,
118,REQ-1-050,Functional,An Administrator-only 'Audit Trail' viewer shall be provided within the Settings page. This interface must display the audit logs in a human-readable format and provide controls to filter the logs by user and by date range. An 'Export to CSV' button must be available to export the currently filtered view of the audit trail to a CSV file.,DICOM Management and Printing System - Core,"The system shall provide an interface for Admin users to review and export the audit trail. An ""Audit Trail"" section in the Settings Page shall display the modification logs in a readable format. The audit trail viewer shall support filtering by user and date range. The audit trail viewer shall provide an ""Export to CSV"" button to save the filtered log data.",,,,FALSE,high,
119,REQ-1-051,Functional,"The DICOM viewer shall be capable of rendering both monochrome and color DICOM images. It must support multi-frame series, allowing the user to scroll through individual frames. The viewer shall automatically apply appropriate, modality-specific rendering presets upon loading an image, such as default window/level settings for CT and color inversion for certain X-ray types.",DICOM Management and Printing System - Core,"The viewer shall be able to render both monochrome and color DICOM images. The viewer shall support multi-frame series (e.g., CT/MRI/US), allowing users to scroll through frames. The viewer shall correctly apply modality-specific rendering protocols, such as default windowing for CT and inversion for X-rays.",,,,FALSE,high,
120,REQ-1-052,NonFunctional,"The DICOM viewer's rendering pipeline shall be GPU-accelerated using DirectX for improved performance. When loading large image series, the viewer must use a progressive loading strategy: it shall first display a downsampled, low-resolution preview to ensure immediate responsiveness, and then load the full-resolution image data in the background or on-demand as the user interacts with the image (e.g., zooms in).",DICOM Management and Printing System - Core,"The viewer shall support GPU-accelerated rendering using DirectX. For large series, the viewer shall employ progressive loading, initially displaying a downsampled preview of the images and loading full-resolution data on-demand as the user scrolls or zooms.",,,,FALSE,high,
121,REQ-1-053,Functional,"The DICOM viewer UI must include a side-by-side comparison mode for displaying two series simultaneously. While in this mode, the system shall provide an option to synchronize panning, zooming, and scrolling actions across both viewports. The viewer must also include a thumbnail grid panel that displays all images in the current series, allowing for quick navigation.",DICOM Management and Printing System - Core,"The viewer UI shall provide a side-by-side comparison mode. When in comparison mode, scroll and zoom actions shall be synchronizable between the two viewports. The viewer UI shall display a thumbnail grid for easy navigation within a series.",,,,FALSE,medium,
122,REQ-1-054,Functional,"The system shall allow users to import DICOM studies by dragging and dropping files or folders from Windows Explorer onto the main application window. It shall also provide a feature to export selected images or entire series into non-DICOM formats (JPEG or PNG), with an option to configure the output resolution.",DICOM Management and Printing System - Core,"Users shall be able to import DICOM files by dragging and dropping them from local folders, CDs, USB drives, or network shares onto the application window. Users shall be able to export selected images or series to non-DICOM formats (JPEG/PNG) with configurable resolution.",,,,FALSE,medium,
123,REQ-1-055,Functional,"During a file import, the system must check if the Study Instance UID of an incoming study already exists in the local database. If a duplicate is found, the system must halt the import for that study and present the user with a modal dialog offering three choices: 'Overwrite' (replace the existing study), 'Discard' (cancel the import for this study), or 'Save as New' (import the study after generating a new, unique Study Instance UID for it).",DICOM Management and Printing System - Core,"The system shall handle cases where an imported study's UID already exists in the local database. Upon detecting a duplicate Study Instance UID during import, the system shall prompt the user with a dialog. The dialog shall provide three options: ""Overwrite"" the existing study, ""Discard"" the import, or ""Save as New"" (which generates a new UID for the imported study).",,,,FALSE,medium,
124,REQ-1-056,Functional,"The system shall store all local DICOM files in a hierarchical folder structure defined as: `[Configured Storage Path]\[PatientID]\[StudyInstanceUID]\[SeriesInstanceUID]`. The application's local storage browser must provide search functionality based on DICOM tags, including at a minimum: Patient Name, Study Date, and Modality.",DICOM Management and Printing System - Core,"Local storage of DICOM files shall follow a hierarchical structure: `[StoragePath]\[PatientID]\[StudyUID]\[SeriesUID]`. The UI shall support tag-based search by Patient Name, Study Date, and Modality.",,,,FALSE,medium,
125,REQ-1-057,Functional,"The file import process must include a DICOM compliance validation step. The system shall check for a valid file header and the presence of essential tags. Any file that fails this validation shall be rejected and not imported. Upon completion of the import operation, the system shall provide the user with a summary report detailing which files, if any, were rejected and the reason for each rejection.",DICOM Management and Printing System - Core,"During import, the system shall verify DICOM compliance (e.g., valid header, required tags) and reject non-compliant files, providing a report of which files were rejected and why.",,,,FALSE,medium,
126,REQ-1-058,Functional,"The system shall implement a scheduled background task that performs periodic data integrity checks on the local DICOM storage. This task must iterate through the database records and verify that the corresponding DICOM file exists at its expected location on the file system. Any discrepancies (e.g., missing files) must be logged and summarized in a report available to Administrators.",DICOM Management and Printing System - Core,"The system shall include a scheduled background task to periodically verify the integrity of the local storage, checking for file existence against database records and reporting any discrepancies.",,,,FALSE,low,
127,REQ-1-059,Functional,"An Administrator must be able to configure the primary storage path for DICOM files in the Settings page, supporting both local paths (e.g., 'D:\DICOM') and UNC paths (e.g., '\\server\share'). The UI must include a 'Test' button that, when clicked, verifies write permissions to the specified path by creating and then deleting a temporary file, providing immediate success or failure feedback to the Admin.",DICOM Management and Printing System - Core,"An Admin user shall be able to specify any Windows-accessible storage location (local path, UNC path) for DICOM files via the Settings Page. The Settings Page shall provide a ""Test"" button next to the storage path input field. ...the system shall attempt to write a temporary file... verify its creation, and then delete it.",,,,FALSE,medium,
128,REQ-1-060,Functional,"The DICOM viewer shall provide a standard set of image manipulation tools, including: zoom (from 10% to 800%), rotation (in 90-degree increments and free 0-360 degree rotation), pan, flip (horizontal and vertical), and interactive window/level (WW/WL) adjustment. The viewer must also provide a selection of common WW/WL presets (e.g., Lung, Bone, Brain).",DICOM Management and Printing System - Core,"The viewer shall provide a zoom functionality supporting a range from 10% to 800%. The viewer shall provide rotation functionality in 90-degree increments and free rotation (0-360 degrees). The viewer shall provide Pan and Flip (horizontal/vertical) tools. The viewer shall provide Window Level (WW/WL) adjustment that can be controlled interactively. The viewer shall provide WW/WL presets (e.g., Lung, Bone).",,,,FALSE,high,
129,REQ-1-061,Functional,"The system shall allow users to create non-destructive annotations and measurements on images. Available tools must include arrows, text boxes, and Regions of Interest (ROI). Measurement tools for length, angle, and area must be provided, and their results shall be displayed in real-world units (mm/cm) derived from the DICOM metadata. All created annotations and measurements must be saved by creating a new DICOM Grayscale Softcopy Presentation State (GSPS) object that is associated with the original image series.",DICOM Management and Printing System - Core,"The system shall support creating non-destructive annotations and measurements. Users shall be able to draw arrows, add text, and define Regions of Interest (ROI). The system shall provide measurement tools for length, angle, and area. Measurements shall display units (mm/cm) derived from the DICOM metadata. All annotations and measurements shall be saved as separate DICOM Grayscale Softcopy Presentation State (GSPS) objects, linked to the original series.",,,,FALSE,medium,
130,REQ-1-062,Functional,"The system shall support the creation and use of hanging protocols. Each user must be able to define and save their own custom display layouts (e.g., a 2x2 grid, a 1+3 comparison view) for later use.",DICOM Management and Printing System - Core,"The system shall support customizable display layouts (hanging protocols). Users shall be able to define and save custom layouts (e.g., 2x2, 1+3) on a per-user basis.",,,,FALSE,low,
131,REQ-1-063,Functional,"Hanging protocols shall be applicable both manually and automatically. Any user shall be able to manually select one of their saved protocols from a dropdown list in the viewer. Additionally, an Administrator shall be able to configure system-wide rules that automatically apply a specific hanging protocol when a study is opened, based on matching criteria such as the study's Modality and Body Part Examined tags.",DICOM Management and Printing System - Core,"Hanging protocols shall be triggerable automatically or selectable manually. An Admin shall be able to configure rules to automatically apply a hanging protocol when a study is opened, based on matching Modality and Body Part Examined tags. A user shall be able to manually select a saved hanging protocol from a dropdown list in the viewer.",,,,FALSE,low,
132,REQ-1-064,Functional,The application shall provide keyboard shortcuts for common actions to improve user efficiency. This must include `Ctrl+P` to open the Print Preview window and `Ctrl+W` to activate the interactive Window/Level tool. Other common actions like Zoom and Pan shall also have corresponding shortcuts.,DICOM Management and Printing System - Core,The application shall support keyboard shortcuts for common actions. The application shall use `Ctrl+P` to open the Print Preview window. The application shall use `Ctrl+W` to activate the Window Level (WW/WL) tool.,,,,FALSE,low,
133,REQ-1-065,Functional,"The system shall provide a DICOM metadata anonymization feature that creates a new, de-identified copy of a study while leaving the original files unmodified. The feature must offer: a manual mode for selecting specific tags to remove; a 'Basic De-ID' profile; a 'Full De-ID' profile compliant with HIPAA Safe Harbor; and a pseudonymization option to replace Patient ID with a hashed value. Upon completion, the system must generate a summary report detailing the changes made.",DICOM Management and Printing System - Core,"The system shall provide tools to remove or replace PHI from DICOM metadata. ...preset profiles: ""Basic De-ID""... and ""Full De-ID""... pseudonymization option... Anonymization actions shall create new DICOM files, leaving the original files untouched. ...generate a summary report...",,,,FALSE,high,
134,REQ-1-066,Functional,"The system shall provide a pixel anonymization feature allowing users to permanently burn blackout shapes or text into image pixel data. This action must be non-destructive to the original data; it shall create a new DICOM series containing the modified images, leaving the original series untouched.",DICOM Management and Printing System - Core,"The system shall allow users to apply permanent, destructive overlays of shapes or text on image pixels to mask identifiers. This action shall create a new, anonymized DICOM series and shall not modify the original file. ...Executing the pixel anonymization shall save a new set of DICOM files with the modifications.",,,,FALSE,medium,
135,REQ-1-067,Functional,"A user management interface, accessible only to Administrators, shall be provided. This interface must support the full lifecycle of user account management, including: creating new users (specifying username, initial password, and role), editing existing users (changing roles, resetting passwords), and deleting user accounts.",DICOM Management and Printing System - Core,"A UI shall be provided for Admins to manage user accounts. Admins shall be able to create new user accounts, specifying a username, password, and role. Admins shall be able to edit existing users, including resetting passwords and changing roles. Admins shall be able to delete user accounts.",,,,FALSE,high,
136,REQ-1-068,Functional,The Administration area shall include a user interface for configuring automated database backups. An Administrator must be able to enable and schedule daily backups and specify a target location (either a local or UNC path) where the backup files will be stored.,DICOM Management and Printing System - Core,The Administration area shall provide a UI for configuring automated database backups. An Admin user shall be able to schedule automated daily backups. The UI shall allow the Admin to specify a target backup location (local or UNC path).,,,,FALSE,medium,
137,REQ-1-069,Functional,The system shall provide user-specific preference settings. Each user shall be able to customize their default color for annotations and create and save their own custom window/level (WW/WL) presets for personal use.,DICOM Management and Printing System - Core,Individual users shall be able to customize their experience. Users shall be able to customize their default annotation colors. Users shall be able to create and save their own default windowing presets.,,,,FALSE,low,
138,REQ-1-070,NonFunctional,"The application's user interface shall be modern and intuitive, leveraging the Material Design in XAML Toolkit. It must provide personalization options including a toggle switch for Light and Dark themes, and a dedicated high-contrast mode designed to meet WCAG 2.1 AA accessibility standards.",DICOM Management and Printing System - Core,"The UI shall be clean, modern, and intuitive... A toggle switch shall be available for users to switch between a Dark and Light theme. The application shall provide a high-contrast mode to comply with WCAG 2.1 AA for low-vision users.",,,,FALSE,medium,
139,REQ-1-071,NonFunctional,"The application must be fully accessible via keyboard. Users shall be able to navigate between and interact with all UI controls using standard keyboard commands (Tab, Shift+Tab, Enter, Arrow keys). To aid usability, all interactive controls (buttons, input fields, etc.) must display a descriptive tooltip on mouse hover.",DICOM Management and Printing System - Core,"The application shall be fully navigable using a keyboard (e.g., Tab, Shift+Tab, Enter, Arrow keys). All interactive UI controls shall provide tooltips on hover.",,,,FALSE,medium,
140,REQ-1-072,NonFunctional,"The system must provide clear and consistent feedback to the user. For long-running, synchronous operations like file import/export, a progress indicator must be displayed. For asynchronous background tasks like printing, the system shall use non-blocking toast notifications to inform the user of the eventual success or failure of the operation.",DICOM Management and Printing System - Core,"The application shall provide consistent user feedback for actions, including progress indicators for long-running operations (e.g., import, export) and non-blocking toast notifications for success or failure of background tasks.",,,,FALSE,medium,
141,REQ-1-073,Functional,"The application shall implement a specific license validation workflow. On startup, it will contact the Odoo API. If network connectivity fails, it will enter a fully functional 72-hour grace period. If the API returns an invalid license status, or if the grace period expires without a successful validation, the application must enter a restricted, read-only mode where functions like printing, exporting, and receiving new studies are disabled.",DICOM Management and Printing System - Core,"License Validation Workflow: On application startup, the system shall attempt to validate its license against the Odoo API. ...gracefully handle specific HTTP error codes... If the license cannot be validated due to network unavailability, the application shall enter a grace period of 72 hours... If the license is confirmed as invalid or the grace period expires, the application shall switch to a restricted, read-only mode.",,,,FALSE,high,
142,REQ-1-074,NonFunctional,All network communication with the Odoo licensing API must be encrypted using Transport Layer Security (TLS). The system shall enforce a minimum of TLS 1.2 and shall be configured to prefer TLS 1.3 if supported by the server.,DICOM Management and Printing System - Core,All communication with the Odoo licensing API shall use TLS 1.2 or higher. The system shall be configured to prefer TLS 1.3 where supported by both client and server.,,,,FALSE,high,
143,REQ-1-075,NonFunctional,"The application shall be supported on Windows 10 (version 20H2 or later) and Windows 11. The minimum required hardware specification is a 64-bit, 2 GHz processor and 8 GB of RAM. For optimal performance, 16 GB of RAM is recommended.",DICOM Management and Printing System - Core,"The application shall operate on Windows 10 (Version 20H2 or later) or Windows 11. The system shall require a minimum hardware configuration of an x64-based, 2 GHz or faster processor. The system shall require a minimum of 8 GB of RAM; 16 GB is recommended.",,,,FALSE,high,
144,REQ-1-076,Functional,"The MSIX installer must include a prerequisite check step. During installation, it shall prompt the user for PostgreSQL and RabbitMQ connection details and attempt to establish a connection. Installation shall not be allowed to complete if connectivity to either service fails. The PostgreSQL check must also specifically verify that the `pgcrypto` extension is enabled on the target database.",DICOM Management and Printing System - Core,The installer shall perform prerequisite checks for connectivity to the required PostgreSQL and RabbitMQ services and shall prevent installation from completing if connectivity cannot be established with user-provided connection details. The installer's prerequisite check for PostgreSQL shall verify that the `pgcrypto` extension is installed and enabled on the target database.,,,,FALSE,high,
145,REQ-1-077,NonFunctional,"The system must meet the following performance targets on a machine meeting the recommended hardware specifications: application launch time shall be less than 3 seconds on an SSD (5 seconds on an HDD); loading a DICOM study up to 500MB shall take less than 3 seconds; and UI response time for common actions (e.g., button clicks) shall be under 500ms, even during background processing.",DICOM Management and Printing System - Core,The application shall launch in under 5 seconds on an HDD. The application shall launch in under 3 seconds on an SSD. The system shall load DICOM images up to 500MB in size within 3 seconds on standard hardware. UI responsiveness for user-initiated actions... shall be under 500ms...,,,,FALSE,high,
146,REQ-1-078,NonFunctional,"The system's C-STORE SCP, utilizing the decoupled database insertion architecture, must be capable of handling at least 10 simultaneous incoming C-STORE associations without causing noticeable degradation in the responsiveness of the client UI.",DICOM Management and Printing System - Core,The application shall handle at least 10 simultaneous C-STORE operations without significant degradation in UI responsiveness.,,,,FALSE,medium,
147,REQ-1-079,NonFunctional,"All potentially long-running operations initiated from the UI thread, such as file I/O and network requests (C-FIND, C-MOVE, license checks), must be executed asynchronously using the `async/await` pattern to ensure the UI thread is never blocked and the application remains responsive.",DICOM Management and Printing System - Core,"All other long-running tasks (file I/O, network requests) shall be executed asynchronously using `async/await` to keep the UI responsive at all times.",,,,FALSE,high,
148,REQ-1-080,NonFunctional,"The system must guarantee the integrity of original DICOM data. Standard operations like viewing, printing, and creating GSPS annotations shall never alter the original files. Any action that modifies DICOM data itself, such as metadata editing or pixel anonymization, must be performed on a separate 'working copy' of the study, leaving the original files in their pristine state.",DICOM Management and Printing System - Core,"The system shall ensure that original DICOM files are never modified by viewing, printing, or annotation operations. Modification actions, including metadata editing and anonymization, shall create a working copy of the original files, leaving the original files untouched.",,,,FALSE,high,
149,REQ-1-081,Functional,"The system shall persist unsaved 'working copies'. If the application is closed while a study has unsaved modifications, the working copy files must not be deleted. When any user subsequently opens that same study, the application must detect the persisted working copy and prompt the user with a choice to either 'Continue with unsaved changes' (loading the working copy) or 'Discard changes' (deleting the working copy and loading the original).",DICOM Management and Printing System - Core,"Working Copy Persistence: If a user closes the application while a study has an unsaved working copy, the working copy files shall be persisted. Upon the next time any user opens that same study, the application shall present a modal dialog prompting the user to either ""Continue with unsaved changes"" or ""Discard changes"".",,,,FALSE,medium,
150,REQ-1-082,NonFunctional,All user passwords must be stored in the database as salted hashes. The system shall use the BCrypt algorithm for all password hashing and verification operations.,DICOM Management and Printing System - Core,"User passwords shall be stored in the database using a strong, salted hashing algorithm (BCrypt).",,,,FALSE,high,
151,REQ-1-083,NonFunctional,"The system must enforce encryption for data in transit and at rest. All connections to the PostgreSQL server must use TLS. Within the database, all columns containing PHI must be encrypted using the `pgcrypto` extension. Furthermore, the database server itself must have full-disk encryption enabled as a deployment requirement.",DICOM Management and Printing System - Core,All network connections from the application to the PostgreSQL database server shall be encrypted using TLS. Data at rest within the PostgreSQL database shall be encrypted. PHI-containing columns shall be encrypted using the `pgcrypto` extension. Full-disk encryption on the database server is also required.,,,,FALSE,high,
152,REQ-1-084,NonFunctional,"The application must not store any sensitive credentials (e.g., database passwords, SMTP credentials, API keys) in plaintext configuration files. All such secrets shall be stored securely using the Windows Credential Manager.",DICOM Management and Printing System - Core,"All sensitive credentials, including those for the database, SMTP server, and external APIs, shall be stored securely using the Windows Credential Manager and not in plaintext configuration files.",,,,FALSE,high,
153,REQ-1-085,NonFunctional,An automated dependency vulnerability scan using OWASP Dependency-Check or a similar tool shall be integrated into the development and build pipeline. This process must be used to identify and mitigate security risks associated with third-party libraries.,DICOM Management and Printing System - Core,The development lifecycle shall include automated dependency vulnerability scanning using OWASP Dependency-Check to identify and mitigate risks from third-party libraries.,,,,FALSE,medium,
154,REQ-1-086,NonFunctional,"The background Windows Service shall be configured to restart automatically in the event of an unexpected termination or crash. The service's recovery options in Windows shall be set to 'Restart the Service' for the first, second, and subsequent failures.",DICOM Management and Printing System - Core,The background Windows Service shall be configured for automatic restart on failure.,,,,FALSE,high,
155,REQ-1-087,NonFunctional,"The application user interface must be internationalized to support multiple languages. For Phase 1, all UI text shall be available in both English (default) and Spanish. The application should provide a mechanism for the user to switch between supported languages.",DICOM Management and Printing System - Core,The application UI shall support English (default) and Spanish for UI text in Phase 1.,,,,FALSE,low,
156,REQ-1-088,NonFunctional,"The system's backup and recovery strategy must support a Recovery Point Objective (RPO) of 24 hours and a Recovery Time Objective (RTO) of 4 hours. The Administrator's Guide must contain detailed, step-by-step procedures for both backing up the PostgreSQL database using standard tools (e.g., `pg_dump`) and restoring it from a backup.",DICOM Management and Printing System - Core,"Data Backup and Recovery: The system shall have a defined Recovery Point Objective (RPO) of 24 hours. The system shall have a defined Recovery Time Objective (RTO) of 4 hours. The administrative documentation must include a detailed, step-by-step backup procedure... and a corresponding restore procedure.",,,,FALSE,high,
157,REQ-1-089,Functional,"Two key documents shall be delivered with the system: a Deployment Guide and an Administrator's Guide. The Deployment Guide will focus on installation and initial configuration of the application and its prerequisites. The Administrator's Guide will cover all day-to-day administrative tasks, such as user management, system configuration, and monitoring.",DICOM Management and Printing System - Core,A separate deployment guide and a consolidated Administrator's Guide shall be provided for system administrators.,,,,FALSE,high,
158,REQ-1-090,NonFunctional,"To facilitate debugging and tracing, the system shall generate a unique correlation ID for every user-initiated asynchronous operation (such as printing or C-MOVE). This correlation ID must be included in all log entries related to that specific operation, from the initial client request, through the message queue, to the final processing in the background service.",DICOM Management and Printing System - Core,"For each user-initiated asynchronous operation (e.g., print, C-MOVE), a unique correlation ID shall be generated and included in all related log entries across the client, message queue, and background service to facilitate end-to-end tracing.",,,,FALSE,medium,
159,REQ-1-091,Functional,"The Administration area shall feature a System Health Dashboard that displays the real-time status of critical system components. This dashboard must include indicators for: Windows Service status (Running/Stopped), PostgreSQL connectivity, RabbitMQ connectivity, the current number of messages in the main processing queue, the number of messages in the dead-letter queue, and the available disk space at the configured DICOM storage location, with configurable warning thresholds.",DICOM Management and Printing System - Core,System Health Dashboard: The Administration area shall contain a system health dashboard. The dashboard shall display the real-time status of key components: Windows Service (Running/Stopped). Connectivity to PostgreSQL (Connected/Disconnected). Connectivity to RabbitMQ (Connected/Disconnected). Current message queue depth... Number of messages in the dead-letter queue. Available disk space for the configured DICOM storage path...,,,,FALSE,medium,
160,REQ-1-092,Functional,"The system shall implement a critical error alerting mechanism. An Administrator must be able to configure a recipient email address for alerts. The system shall automatically send an alert email to this address whenever a critical error is written to the Windows Event Log or when a metric on the System Health Dashboard (e.g., disk space) crosses its configured critical threshold.",DICOM Management and Printing System - Core,"Critical Error Alerting: The system shall provide a mechanism for an Admin to configure an administrator email address for alerts. When a critical error is logged to the Windows Event Log, or a monitored metric on the health dashboard crosses a critical threshold, the system shall automatically send an alert email to the configured address.",,,,FALSE,medium,
161,REQ-1-093,Functional,"A standalone data migration utility shall be provided to facilitate the transition from the legacy system. This utility must be capable of migrating both study metadata and the corresponding DICOM files. The process must follow an Extract, Transform, Load, and Validate (ETLV) pattern, generating detailed logs and a final validation report comparing record counts to ensure data integrity.",DICOM Management and Printing System - Core,"A dedicated data migration utility shall be provided to migrate study metadata and DICOM files from the legacy system. The migration process shall follow an Extract, Transform, Load, and Validate (ETLV) sequence.",,,,FALSE,high,